"Ok thats cool. Its , just off either raglan rd or edward rd. Behind the cricket ground. Gimme ring when ur closeby see you tuesday.",N/F
Buy one egg for me da..please:),N/F
Have you started in skye,N/F
Have you bookedthe hut? And also your time off? How are you by the way?,N/F
And several to you sir.,N/F
U really pig leh sleep so much. My dad wake me up at 10 smth 2 eat lunch today.,N/F
I'm at home. Please call,N/F
My love ... I hope your not doing anything drastic. Don't you dare sell your pc or your phone ...,N/F
Now only i reached home. . . I am very tired now. . I will come tomorro,N/F
FREEMSG: Our records indicate you may be entitled to 3750 pounds for the Accident you had. To claim for free reply with YES to this msg. To opt out text STOP,fraud
"U can WIN £100 of Music Gift Vouchers every week starting NOW Txt the word DRAW to 87066 TsCs www.Idew.com SkillGame, 1Winaweek, age16. 150ppermessSubscription",fraud
Life style garments account no please.,N/F
Lol wtf random. Btw is that your lunch break,N/F
"Sez, hows u & de arab boy? Hope u r all good give my love 2 evry1 love ya eshxxxxxxxxxxx",N/F
"The LAY MAN! Just to let you know you are missed and thought off. Do have a great day. And if you can send me bimbo and ugo's numbers, ill appreciate. Safe",N/F
Detroit. The home of snow. Enjoy it.,N/F
Show ur colours! Euro 2004 2-4-1 Offer! Get an England Flag & 3Lions tone on ur phone! Click on the following service message for info!,fraud
Okie...,N/F
"Aight, I'm chillin in a friend's room so text me when you're on the way",N/F
Is toshiba portege m100 gd?,N/F
Well welp is sort of a semiobscure internet thing,N/F
Text PASS to 69669 to collect your polyphonic ringtones. Normal gprs charges apply only. Enjoy your tones,fraud
"accordingly. I repeat, just text the word ok on your mobile phone and send",fraud
Loosu go to hospital. De dont let it careless.,N/F
How much for an eighth?,N/F
Omg Joanna is freaking me out. She's looked thru all my friends to find photos of me. And then she's asking about stuff on my MySpace which I haven't even logged on in like a year. :/,N/F
"Send ur birthdate with month and year, I will tel u ur LIFE PARTNER'S name. and the method of calculation. Reply must.",N/F
Juz now havent woke up so a bit blur blur... Can? Dad went out liao... I cant cum now oso...,N/F
"How about clothes, jewelry, and trips?",N/F
Block Breaker now comes in deluxe format with new features and great graphics from T-Mobile. Buy for just £5 by replying GET BBDELUXE and take the challenge,fraud
Aah! A cuddle would be lush! I'd need lots of tea and soup before any kind of fumbling!,N/F
important information 4 orange user . today is your lucky day!2find out why log onto http://www.urawinner.com THERE'S A FANTASTIC SURPRISE AWAITING YOU!,fraud
I am late. I will be there at,N/F
Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish.,N/F
Are you plans with your family set in stone ?,N/F
Pls dont forget to study,N/F
You'll never believe this but i have actually got off at taunton. Wow,N/F
"Den only weekdays got special price... Haiz... Cant eat liao... Cut nails oso muz wait until i finish drivin wat, lunch still muz eat wat... ",N/F
She just broke down a list of reasons why nobody's in town and I can't tell if she's being sarcastic or just faggy,N/F
 &lt;DECIMAL&gt; m but its not a common car here so its better to buy from china or asia. Or if i find it less expensive. I.ll holla,N/F
The greatest test of courage on earth is to bear defeat without losing heart....gn tc,N/F
SORRY IM STIL FUCKED AFTER LAST NITE WENT TOBED AT 430 GOT UP 4 WORK AT 630,N/F
Hey so whats the plan this sat? ,N/F
Beauty sleep can help ur pimples too.,N/F
Great. Hope you are using your connections from mode men also cos you can never know why old friends can lead you to today,N/F
Natalja (25/F) is inviting you to be her friend. Reply YES-440 or NO-440 See her: www.SMS.ac/u/nat27081980 STOP? Send STOP FRND to 62468,fraud
Where to get those?,N/F
"Kind of. Just missed train cos of asthma attack, nxt one in half hr so driving in. not sure where to park.",N/F
Ball is moving a lot.will spin in last :)so very difficult to bat:),N/F
Haiyoh... Maybe your hamster was jealous of million,N/F
Can you please send me my aunty's number,N/F
I'm glad. You are following your dreams.,N/F
I've reached home finally...,N/F
"URGENT. Important information for 02 user. Today is your lucky day! 2 find out why , log onto http://www.urawinner.com there is a fantastic surprise awaiting you !",fraud
WINNER!! As a valued network customer you have been selected to receivea £900 prize reward! To claim call 09061701461. Claim code KL341. Valid 12 hours only.,fraud
"Wn u r hurt by d prsn who s close 2 u, do fight wit dem. Coz somtimes dis fight saves a relation bt being quiet leaves nothin in a relation.. Gud eveB-)",N/F
U can call now...,N/F
"Science tells that chocolate will melt under the sunlight. Please don't walk under the sunlight. BCoz,I don't want to loss a sweet friend.",N/F
Yes. I come to nyc for audiitions and am trying to relocate.,N/F
I pocked you up there before,N/F
Congrats. That's great. I wanted to tell you not to tell me your score cos it might make me relax. But its motivating me so thanks for sharing,N/F
I wud never mind if u dont miss me or if u dont need me.. But u wil really hurt me wen u need me &amp; u dont tell me......... Take care:-),N/F
Hey mr whats the name of that bill brison book the one about language and words ,N/F
"Okay, good, no problem, and thanx!",N/F
"For you information, IKEA is spelled with all caps. That is not yelling. when you thought i had left you, you were sitting on the bed among the mess when i came in. i said we were going after you got home from class. please don't try and bullshit me. It makes me want to listen to you less.",N/F
Call me when u're done...,N/F
G.W.R,N/F
You best watch what you say cause I get drunk as a motherfucker,N/F
Kit Strip - you have been billed 150p. Netcollex Ltd. PO Box 1013 IG11 OJA,fraud
HMV BONUS SPECIAL 500 pounds of genuine HMV vouchers to be won. Just answer 4 easy questions. Play Now! Send HMV to 86688 More info:www.100percent-real.com,fraud
Please CALL 08712402578 immediately as there is an urgent message waiting for you,fraud
thesmszone.com lets you send free anonymous and masked messages..im sending this message from there..do you see the potential for abuse???,fraud
"WELL DONE! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TCs, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins",fraud
Hurt me... Tease me... Make me cry... But in the end of my life when i die plz keep one rose on my grave and say STUPID I MISS U.. HAVE A NICE DAY BSLVYL,N/F
"Erm... Woodland avenue somewhere. Do you get the parish magazine, his telephone number will be in there.",N/F
Are there TA jobs available? Let me know please cos i really need to start working,N/F
Aiyar hard 2 type. U later free then tell me then i call n scold n tell u.,N/F
Yup i'm free...,N/F
"Good good, billy mates all gone. Just been jogging, again! Did enjoy concert?",N/F
Yo come over carlos will be here soon,N/F
Awww dat is sweet! We can think of something to do he he! Have a nice time tonight ill probably txt u later cos im lonely :( xxx.,N/F
I guess it is useless calling u 4 something important.,N/F
Ha ha - had popped down to the loo when you hello-ed me. Hello!,N/F
He dint tell anything. He is angry on me that why you told to abi.,N/F
Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058091854 NOW all will be revealed. PO BOX385 M6 6WU,fraud
It so happens that there r 2waxsto do wat you want. She can come and ill get her medical insurance. And she'll be able to deliver and have basic care. I'm currently shopping for the right medical insurance for her. So just give me til friday morning. Thats when i.ll see the major person that can guide me to the right insurance.,N/F
I keep ten rs in my shelf:) buy two egg.,N/F
"I wasn't well babe, i have swollen glands at my throat ... What did you end up doing ?",N/F
Is ur changes 2 da report big? Cos i've already made changes 2 da previous report.,N/F
Captain is in our room:),N/F
"I can't speak, bcaz mobile have problem. I can listen you but you cann't listen my voice. So i calls you later.",N/F
HIYA STU WOT U UP 2.IM IN SO MUCH TRUBLE AT HOME AT MOMENT EVONE HATES ME EVEN U! WOT THE HELL AV I DONE NOW? Y WONT U JUST TELL ME TEXT BCK PLEASE LUV DAN ,N/F
S...i will take mokka players only:),N/F
Are you still playing with gautham?,N/F
Hey mr  and I are going to the sea view and having a couple of gays I mean games! Give me a bell when ya finish ,N/F
"K, jason says he's gonna be around so I'll be up there around  &lt;#&gt;",N/F
Sorry . I will be able to get to you. See you in the morning.,N/F
Aight well keep me informed,N/F
I am not having her number sir,N/F
Am only searching for good dual sim mobile pa.,N/F
That seems unnecessarily hostile,N/F
Dude got a haircut. Now its breezy up there,N/F
"Congrats! 2 mobile 3G Videophones R yours. call 09061744553 now! videochat wid ur mates, play java games, Dload polyH music, noline rentl. bx420. ip4. 5we. 150pm",fraud
1Apple/Day=No Doctor. 1Tulsi Leaf/Day=No Cancer. 1Lemon/Day=No Fat. 1Cup Milk/day=No Bone Problms 3 Litres Watr/Day=No Diseases Snd ths 2 Whom U Care..:-),N/F
i thought we were doing a king of the hill thing there.,N/F
Nope i'll come online now..,N/F
ALSO TELL HIM I SAID HAPPY BIRTHDAY,N/F
Y bishan lei... I tot ü say lavender? ,N/F
Boo what time u get out? U were supposed to take me shopping today. :(,N/F
"Now u sound like manky scouse boy steve,like! I is travelling on da bus home.wot has u inmind 4 recreation dis eve?",N/F
"Fyi I'm taking a quick shower, be at epsilon in like  &lt;#&gt;  min",N/F
on a Tuesday night r u 4 real,N/F
Yes when is the appt again?,N/F
Just got outta class gonna go gym.,N/F
I want to sent  &lt;#&gt; mesages today. Thats y. Sorry if i hurts,N/F
Ü all write or wat..,N/F
Ha! I wouldn't say that I just didn't read anything into way u seemed. I don't like 2 be judgemental....i save that for fridays in the pub!,N/F
Its a valentine game. . . send dis msg to all ur friends. . If 5 answers r d same then someone really loves u. . Ques- which colour suits me the best?,N/F
Hi:)did you asked to waheeda fathima about leave?,N/F
Enjoy urself tmr...,N/F
You still around? I could use a half-8th,N/F
U 447801259231 have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094597,fraud
You give us back my id proof and  &lt;#&gt;  rs. We wont allow you to work. We will come to your home within days,N/F
Ü bot notes oredi... Cos i juz rem i got...,N/F
Yes. Rent is very expensive so its the way we save.,N/F
"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay. Gud mrng",N/F
Hows the pain dear?y r u smiling?,N/F
"Fun fact: although you would think armand would eventually build up a tolerance or some shit considering how much he smokes, he gets fucked up in like 2 hits",N/F
important information 4 orange user 0789xxxxxxx. today is your lucky day!2find out why log onto http://www.urawinner.com THERE'S A FANTASTIC SURPRISE AWAITING YOU!,fraud
"Sorry, I can't help you on this.",N/F
Great. So should i send you my account number.,N/F
"HELLOGORGEOUS, HOWS U? MY FONE WAS ON CHARGE LST NITW WEN U TEXD ME. HOPEU AD A NICE WKEND AS IM SURE U DID LOOKIN 4WARD 2 C-IN U 2MRW LUV JAZ",N/F
"Our dating service has been asked 2 contact U by someone shy! CALL 09058091870 NOW all will be revealed. POBox84, M26 3UZ 150p",fraud
Ü only send me the contents page...,N/F
"Night sweet, sleep well! I've just been to see The Exorcism of Emily Rose and may never sleep again! Hugs and snogs! ",N/F
"Don't Think About ""What u Have Got"" Think About ""How to Use It That You Have Got"" gooD ni8",N/F
"I can't right this second, gotta hit people up first",N/F
"Evry Emotion dsn't hav Words.Evry Wish dsn't hav Prayrs.. If u Smile,D World is wit u.Othrwise even d Drop of Tear dsn't lik 2 Stay wit u.So b happy.. Good morning, keep smiling:-)",N/F
So what about you. What do you remember,N/F
Ujhhhhhhh computer shipped out with address to sandiago and parantella lane. Wtf. Poop.,N/F
Mm yes dear look how i am hugging you both. :-P,N/F
I like dis sweater fr mango but no more my size already so irritating.,N/F
1 I don't have her number and 2 its gonna be a massive pain in the ass and i'd rather not get involved if that's possible,N/F
Anytime lor...,N/F
Do you want a new Video handset? 750 any time any network mins? UNLIMITED TEXT? Camcorder? Reply or Call now 08000930705 for del Sat AM,fraud
Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng,N/F
"Ur balance is now £600. Next question: Complete the landmark, Big, A. Bob, B. Barry or C. Ben ?. Text A, B or C to 83738. Good luck!",fraud
Me fine..absolutly fine,N/F
K and you're sure I don't have to have consent forms to do it :V,N/F
Ur TONEXS subscription has been renewed and you have been charged £4.50. You can choose 10 more polys this month. www.clubzed.co.uk *BILLING MSG*,fraud
"If you don't, your prize will go to another customer. T&C at www.t-c.biz 18+ 150p/min Polo Ltd Suite 373 London W1J 6HL Please call back if busy",fraud
How much is torch in 9ja.,N/F
"Doing nothing, then u not having dinner w us?",N/F
How are you. Just checking up on you,N/F
Done it but internet connection v slow and can‘t send it. Will try again later or first thing tomo.,N/F
Mathews or tait or edwards or anderson,N/F
yeah sure thing mate haunt got all my stuff sorted but im going sound anyway promoting hex for .by the way who is this? dont know number. Joke,N/F
No need lar i go engin? Cos my sis at arts today...,N/F
Thanks honey but still haven't heard anything I will leave it a bit longer so not 2 crowd him and will try later - great advice thanks hope cardiff is still there!,N/F
Do you want a New Nokia 3510i Colour Phone Delivered Tomorrow? With 200 FREE minutes to any mobile + 100 FREE text + FREE camcorder Reply or Call 8000930705,fraud
", im .. On the snowboarding trip. I was wondering if your planning to get everyone together befor we go..a meet and greet kind of affair? Cheers, ",N/F
S.i'm watching it in live..,N/F
"see you then, we're all christmassy here!",N/F
"K I'm ready,  &lt;#&gt; ?",N/F
"Do you know why god created gap between your fingers..? So that, One who is made for you comes &amp; fills those gaps by holding your hand with LOVE..!",N/F
The greatest test of courage on earth is to bear defeat without losing heart....gn tc,N/F
what are your new years plans?,N/F
RECPT 1/3. You have ordered a Ringtone. Your order is being processed...,fraud
Baaaaaaaabe! Wake up ! I miss you ! I crave you! I need you!,N/F
"Only just got this message, not ignoring you. Yes, i was. Shopping that is",N/F
Dear :-/ why you mood off. I cant drive so i brother to drive,N/F
When did dad get back.,N/F
"Can you tell Shola to please go to college of medicine and visit the academic department, tell the academic secretary what the current situation is and ask if she can transfer there. She should ask someone to check Sagamu for the same thing and lautech. Its vital she completes her medical education in Nigeria. Its less expensive much less expensive. Unless she will be getting citizen rates in new zealand.",N/F
Yes just finished watching days of our lives. I love it.,N/F
Juz go google n search 4 qet...,N/F
Many times we lose our best ones bcoz we are ,N/F
"Good FRIENDS CaRE for each Other.. CLoSE Friends UNDERSTaND each Other... and TRUE Friends STaY forever beyond words, beyond time. Gud ni8",N/F
Just getting back home,N/F
"Sorry, I'll call later  &lt;#&gt; mins",N/F
Dun need to use dial up juz open da browser n surf...,N/F
As one of our registered subscribers u can enter the draw 4 a 100 G.B. gift voucher by replying with ENTER. To unsubscribe text STOP,fraud
"Awesome, plan to get here any time after like  &lt;#&gt; , I'll text you details in a wee bit",N/F
Take care and sleep well.you need to learn to change in life.you only need to get CONVINCED on that.i will wait but no more conversations between us.GET CONVINCED by that time.Your family is over for you in many senses.respect them but not overemphasise.or u have no role in my life.,N/F
"For your chance to WIN a FREE Bluetooth Headset then simply reply back with ""ADP""",fraud
You also didnt get na hi hi hi hi hi,N/F
Ya but it cant display internal subs so i gotta extract them,N/F
If i said anything wrong sorry de:-),N/F
Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish.,N/F
How stupid to say that i challenge god.You dont think at all on what i write instead you respond immed.,N/F
"Yeah I should be able to, I'll text you when I'm ready to meet up",N/F
V skint too but fancied few bevies.waz gona go meet &othrs in spoon but jst bin watchng planet earth&sofa is v comfey; If i dont make it hav gd night,N/F
" says that he's quitting at least5times a day so i wudn't take much notice of that. Nah, she didn't mind. Are you gonna see him again? Do you want to come to taunton tonight? U can tell me all about !",N/F
"When you get free, call me",N/F
How have your little darlings been so far this week? Need a coffee run tomo?Can't believe it's that time of week already …,N/F
Ok i msg u b4 i leave my house.,N/F
Still at west coast... Haiz... Ü'll take forever to come back...,N/F
MMM ... Fuck .... Merry Christmas to me,N/F
alright. Thanks for the advice. Enjoy your night out. I'ma try to get some sleep...,N/F
Update your face book status frequently :),N/F
Just now saw your message.it k da:),N/F
Was it something u ate?,N/F
So what did the bank say about the money?,N/F
Aiyar dun disturb u liao... Thk u have lots 2 do aft ur cupboard come...,N/F
Hey they r not watching movie tonight so i'll prob b home early...,N/F
Yar lor... How u noe? U used dat route too?,N/F
2mro i am not coming to gym machan. Goodnight.,N/F
Dont think you need yellow card for uk travel. Ask someone that has gone before. If you do its just  &lt;#&gt; bucks,N/F
Can u look 4 me in da lib i got stuff havent finish yet.,N/F
Sounds great! Im going to sleep now. Have a good night!,N/F
Don't b floppy... b snappy & happy! Only gay chat service with photo upload call 08718730666 (10p/min). 2 stop our texts call 08712460324,fraud
"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..understand?",N/F
How come u got nothing to do?,N/F
Nothing will ever be easy. But don't be looking for a reason not to take a risk on life and love,N/F
i want to grasp your pretty booty :),N/F
I've got it down to a tea. not sure which flavour,N/F
I'm going 2 orchard now laready me reaching soon. U reaching?,N/F
Dear i am not denying your words please,N/F
You know my old Dom I told you about yesterday ? His name is Roger? He got in touch with me last night and wants me to meet him today at 2 pm,N/F
COME BACK TO TAMPA FFFFUUUUUUU,N/F
"2 celebrate my bday, y else?",N/F
Merry christmas to u too annie!,N/F
Please tell me you have some of that special stock you were talking about,N/F
I sent them. Do you like?,N/F
"Urgent UR awarded a complimentary trip to EuroDisinc Trav, Aco&Entry41 Or £1000. To claim txt DIS to 87121 18+6*£1.50(moreFrmMob. ShrAcomOrSglSuplt)10, LS1 3AJ",fraud
"Awesome, be there in a minute",N/F
"And that is the problem. You walk around in ""julianaland"" oblivious to what is going on around you. I say the same things constantly and they go in one ear and out the other while you go off doing whatever you want to do. It's not that you don't know why I'm upset--it's that you don't listen when i tell you WHAT is going to upset me. Then you want to be surprised when I'm mad.",N/F
I've told you everything will stop. Just dont let her get dehydrated.,N/F
Or I guess  &lt;#&gt;  min,N/F
I'm home. Ard wat time will u reach?,N/F
"Storming msg: Wen u lift d phne, u say ""HELLO"" Do u knw wt is d real meaning of HELLO?? . . . It's d name of a girl..! . . . Yes.. And u knw who is dat girl?? ""Margaret Hello"" She is d girlfrnd f Grahmbell who invnted telphone... . . . . Moral:One can 4get d name of a person, bt not his girlfrnd... G o o d n i g h t . . .@",N/F
"If you want to mapquest it or something look up ""usf dogwood drive"", that's the tiny street where the parking lot is",N/F
Aight should I just plan to come up later tonight?,N/F
Die... I accidentally deleted e msg i suppose 2 put in e sim archive. Haiz... I so sad...,N/F
"Welcome to UK-mobile-date this msg is FREE giving you free calling to 08719839835. Future mgs billed at 150p daily. To cancel send ""go stop"" to 89123",fraud
This is wishing you a great day. Moji told me about your offer and as always i was speechless. You offer so easily to go to great lengths on my behalf and its stunning. My exam is next friday. After that i will keep in touch more. Sorry.,N/F
"Thanks again for your reply today. When is ur visa coming in. And r u still buying the gucci and bags. My sister things are not easy, uncle john also has his own bills so i really need to think about how to make my own money. Later sha.",N/F
"Sorry I flaked last night, shit's seriously goin down with my roommate, what you up to tonight?",N/F
He said i look pretty wif long hair wat. But i thk he's cutting quite short 4 me leh.,N/F
Ranjith cal drpd Deeraj and deepak 5min hold,N/F
"""CHEERS FOR CALLIN BABE.SOZI CULDNT TALKBUT I WANNATELL U DETAILS LATER WENWECAN CHAT PROPERLY X""",N/F
Hey u still at the gym?,N/F
"She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife,",N/F
Much better now thanks lol,N/F
"Nothing, smsing u n xy lor. Sorry lor da guys neva c u in person but they sort of know u lor. So u wan 2 meet them xy ask me 2 bring u along 4 our next meeting.",N/F
"Lemme know when I can swing by and pick up, I'm free basically any time after 1 all this semester",N/F
Wa... U so efficient... Gee... Thanx...,N/F
3. You have received your mobile content. Enjoy,fraud
S but not able to sleep.,N/F
Want explicit SEX in 30 secs? Ring 02073162414 now! Costs 20p/min,fraud
We will meet soon princess! Ttyl!,N/F
I'll pick you up at about 5.15pm to go to taunton if you still want to come.,N/F
Oh :-)only 4 outside players allowed to play know,N/F
I anything lor.,N/F
Erutupalam thandiyachu,N/F
"Y cant u try new invention to fly..i'm not joking.,",N/F
No..its ful of song lyrics..,N/F
"What do u reckon as need 2 arrange transport if u can't do it, thanks",N/F
True lov n care wil nevr go unrecognized. though somone often makes mistakes when valuing it. but they will definitly undrstnd once when they start missing it.,N/F
Shopping? Eh ger i toking abt syd leh...Haha,N/F
What not under standing.,N/F
have * good weekend.,N/F
Miss call miss call khelate kintu opponenter miss call dhorte lage. Thats d rule. One with great phone receiving quality wins.,N/F
Call me when you get the chance plz &lt;3,N/F
The new deus ex game comin early next yr,N/F
My computer just fried the only essential part we don't keep spares of because my fucking idiot roommates looovvve leaving the thing running on full  &lt;#&gt; /7,N/F
"My friend, she's studying at warwick, we've planned to go shopping and to concert tmw, but it may be canceled, havn't seen  for ages, yeah we should get together sometime!",N/F
Probably a couple hours tops,N/F
"LOL .. *grins* .. I'm not babe, but thanks for thinking of me!",N/F
Man this bus is so so so slow. I think you're gonna get there before me,N/F
Hope this text meets you smiling. If not then let this text give you a reason to smile. Have a beautiful day.,N/F
"In case you wake up wondering where I am, I forgot I have to take care of something for grandma today, should be done before the parade",N/F
Ok,N/F
"Latest Nokia Mobile or iPOD MP3 Player +£400 proze GUARANTEED! Reply with: WIN to 83355 now! Norcorp Ltd.£1,50/Mtmsgrcvd18+",fraud
"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE",fraud
Nvm take ur time.,N/F
So wat's da decision?,N/F
Wot is u up 2 then bitch?,N/F
Stupid.its not possible,N/F
She told to hr that he want posting in chennai:)because i'm working here:),N/F
Mobile Club: Choose any of the top quality items for your mobile. 7cfca1a,fraud
When are you guys leaving?,N/F
He neva grumble but i sad lor... Hee... Buy tmr lor aft lunch. But we still meetin 4 lunch tmr a not. Neva hear fr them lei. Ü got a lot of work ar?,N/F
Not able to do anything.,N/F
Ü takin linear algebra today?,N/F
This weekend is fine (an excuse not to do too much decorating),N/F
"Sorry I missed you babe. I was up late and slept in. I hope you enjoy your driving lesson, boytoy. I miss you too ... *teasing kiss*",N/F
Now project pa. After that only i can come.,N/F
Money i have won wining number 946 wot do i do next,fraud
"Sure, whenever you show the fuck up &gt;:(",N/F
That was random saw my old roomate on campus. He graduated,N/F
"Congrats! 2 mobile 3G Videophones R yours. call 09061744553 now! videochat wid ur mates, play java games, Dload polyH music, noline rentl. bx420. ip4. 5we. 150pm",fraud
"Men always needs a beautiful, intelligent, caring, loving, adjustable, cooperative wife. But the law allows only one wife....",N/F
That sucks. So what do you got planned for your yo valentine? I am your yo valentine aren't I?,N/F
"Just got part Nottingham - 3 hrs 63miles. Good thing i love my man so much, but only doing 40mph. Hey ho",N/F
What to think no one saying clearly. Ok leave no need to ask her. I will go if she come or not,N/F
Hi good mornin.. Thanku wish u d same..,N/F
DO U WANT 2 MEET UP 2MORRO,N/F
Actually I decided I was too hungry so I haven't left yet :V,N/F
I've sent ü my part..,N/F
Cos i was out shopping wif darren jus now n i called him 2 ask wat present he wan lor. Then he started guessing who i was wif n he finally guessed darren lor.,N/F
"I want some cock! My hubby's away, I need a real man 2 satisfy me. Txt WIFE to 89938 for no strings action. (Txt STOP 2 end, txt rec £1.50ea. OTBox 731 LA1 7WS. )",fraud
Understand. his loss is my gain :) so do you work? School?,N/F
HOW ARE U? I HAVE MISSED U! I HAVENT BEEN UP 2 MUCH A BIT BORED WITH THE HOLIDAY WANT 2 GO BAK 2 COLLEGE! SAD ISNT IT?xx,N/F
"Hiya, probably coming home * weekend after next",N/F
Don't forget though that I love you .... And I walk beside you. Watching over you and keeping your heart warm.,N/F
I wish things were different. I wonder when i will be able to show you how much i value you. Pls continue the brisk walks no drugs without askin me please and find things to laugh about. I love you dearly.,N/F
Ok both our days. So what are you making for dinner tonite? Am I invited?,N/F
Gr8 new service - live sex video chat on your mob - see the sexiest dirtiest girls live on ur phone - 4 details text horny to 89070 to cancel send STOP to 89070,fraud
I have no money 4 steve mate! !,N/F
IM LATE TELLMISS IM ON MY WAY,N/F
Never blame a day in ur life. Good days give u happiness. Bad days give u experience. Both are essential in life! All are Gods blessings! good morning.:,N/F
Normally i use to drink more water daily:),N/F
Dare i ask... Any luck with sorting out the car?,N/F
"Party's at my place at usf, no charge (but if you can contribute in any way it is greatly appreciated) and yeah, we got room for one more",N/F
"Urgh, coach hot, smells of chip fat! Thanks again, especially for the duvet (not a predictive text word).",N/F
Hiya. How was last night? I've been naughty and bought myself clothes and very little ... Ready for more shopping tho! What kind of time do you wanna meet?,N/F
FreeMsg Hi baby wow just got a new cam moby. Wanna C a hot pic? or Fancy a chat?Im w8in 4uTxt / rply CHAT to 82242 Hlp 08712317606 Msg150p 2rcv,fraud
I've been trying to reach him without success,N/F
when you and derek done with class?,N/F
Never y lei... I v lazy... Got wat? Dat day ü send me da url cant work one...,N/F
Never try alone to take the weight of a tear that comes out of ur heart and falls through ur eyes... Always remember a STUPID FRIEND is here to share... BSLVYL,N/F
Hey mate. Spoke to the mag people. We‘re on.  the is deliver by the end of the month. Deliver on the 24th sept. Talk later. ,N/F
Hope you are having a good week. Just checking in,N/F
"Haha, my friend tyler literally just asked if you could get him a dubsack",N/F
"""Hey! do u fancy meetin me at 4 at cha  hav a lil beverage on me. if not txt or ring me and we can meet up l8r. quite tired got in at 3 v.pist ;) love Pete x x x""",N/F
Great. Have a safe trip. Dont panic surrender all.,N/F
"""SYMPTOMS"" when U are in love: ""1.U like listening songs 2.U get stopped where u see the name of your beloved 3.U won't get angry when your",N/F
Sun ah... Thk mayb can if dun have anythin on... Thk have to book e lesson... E pilates is at orchard mrt u noe hor...  ,N/F
Try to do something dear. You read something for exams,N/F
"7 wonders in My WORLD 7th You 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS and 1st ""Ur Lovely Friendship""... good morning dear",N/F
Gettin rdy to ship comp,N/F
I am in hospital da. . I will return home in evening,N/F
PISS IS TALKING IS SOMEONE THAT REALISE U THAT POINT THIS AT IS IT.(NOW READ IT BACKWARDS),N/F
Think + da. You wil do.,N/F
I'm awake oh. What's up.,N/F
Good afternoon my boytoy. How goes that walking here and there day ? Did you get that police abstract? Are you still out and about? I wake and miss you babe,N/F
How much u trying to get?,N/F
"Come around  &lt;DECIMAL&gt; pm vikky..i'm otside nw, il come by tht time",N/F
Tell me again what your address is,N/F
"Honeybee Said: *I'm d Sweetest in d World* God Laughed &amp; Said: *Wait,U Havnt Met d Person Reading This Msg* MORAL: Even GOD Can Crack Jokes! GM+GN+GE+GN:)",N/F
Should i buy him a blackberry bold 2 or torch. Should i buy him new or used. Let me know. Plus are you saying i should buy the  &lt;#&gt; g wifi ipad. And what are you saying about the about the  &lt;#&gt; g?,N/F
But you were together so you should be thinkin about him,N/F
hiya hows it going in sunny africa? hope u r avin a good time. give that big old silver back a big kiss from me.,N/F
At WHAT TIME should i come tomorrow,N/F
Wanna have a laugh? Try CHIT-CHAT on your mobile now! Logon by txting the word: CHAT and send it to No: 8883 CM PO Box 4217 London W1A 6ZF 16+ 118p/msg rcvd,fraud
"""CHA QUITEAMUZING THATSCOOL BABE,PROBPOP IN & CU SATTHEN HUNNY 4BREKKIE! LOVE JEN XXX. PSXTRA LRG PORTIONS 4 ME PLEASE """,N/F
Omg how did u know what I ate?,N/F
"""URGENT! This is the 2nd attempt to contact U!U have WON £1000CALL 09071512432 b4 300603t&csBCM4235WC1N3XX.callcost150ppmmobilesvary. max£7. 50""",fraud
:( but your not here....,N/F
Not directly behind... Abt 4 rows behind ü...,N/F
Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066,fraud
"Had your contract mobile 11 Mnths? Latest Motorola, Nokia etc. all FREE! Double Mins & Text on Orange tariffs. TEXT YES for callback, no to remove from records",fraud
"Urgent! call 09066350750 from your landline. Your complimentary 4* Ibiza Holiday or 10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150 ppm 18+",fraud
No plans yet. What are you doing ?,N/F
Hi ....My engagement has been fixd on  &lt;#&gt; th of next month. I know its really shocking bt....hmm njan vilikkam....t ws al of a sudn;-(.,N/F
Not course. Only maths one day one chapter with in one month we can finish.,N/F
Wow didn't think it was that common. I take it all back ur not a freak! Unless u chop it off:-),N/F
